proteinID,Multiplex,Symbol,Uniprot,OlinkRef,Fluid,percent missing values,mean_NPX,Intraplate CV,Interplate CV,Short term biotemporal CV,Long term biotemporal CV,plasma CSF correlation
IMMUNO-ONCOLOGY_CCL4_P13236_OID00796,IMMUNO-ONCOLOGY,CCL4,P13236,OID00796,CSF,0,NA,NA,NA,5.703044525162095,NA,0.6843519749019873
IMMUNO-ONCOLOGY_CD244_Q9BZW8_OID00758,IMMUNO-ONCOLOGY,CD244,Q9BZW8,OID00758,plasma,0,7.177326111111111,1.7130666134566965,3.9419437412192067,2.669903502162772,2.7522934744629644,-0.19111791518561697
IMMUNO-ONCOLOGY_CD244_Q9BZW8_OID00758,IMMUNO-ONCOLOGY,CD244,Q9BZW8,OID00758,CSF,0,NA,NA,NA,16.85781446291705,NA,-0.19111791518561697
IMMUNO-ONCOLOGY_CD27_P26842_OID00800,IMMUNO-ONCOLOGY,CD27,P26842,OID00800,CSF,0,NA,NA,NA,3.7597945395736327,NA,-0.14146414098239735
IMMUNO-ONCOLOGY_CD27_P26842_OID00800,IMMUNO-ONCOLOGY,CD27,P26842,OID00800,plasma,0,8.718855833333334,0.7958702183999347,1.320430783567362,2.1220642040180002,1.866236862479528,-0.14146414098239735
IMMUNO-ONCOLOGY_CD28_P10747_OID00793,IMMUNO-ONCOLOGY,CD28,P10747,OID00793,CSF,36.17021276595745,NA,NA,NA,84.81655837713689,NA,NA
IMMUNO-ONCOLOGY_CD28_P10747_OID00793,IMMUNO-ONCOLOGY,CD28,P10747,OID00793,plasma,0.3968253968253968,2.4790725,2.8031168507777746,2.5767491450874096,19.51267817239413,5.462379005847448,NA
IMMUNO-ONCOLOGY_CD4_P01730_OID00776,IMMUNO-ONCOLOGY,CD4,P01730,OID00776,CSF,0,NA,NA,NA,16.64820193881242,NA,-0.08122165172343061
IMMUNO-ONCOLOGY_CD4_P01730_OID00776,IMMUNO-ONCOLOGY,CD4,P01730,OID00776,plasma,0,1.39543,3.3098301048644263,10.607148951276077,4.280274325224567,9.281193206415368,-0.08122165172343061
IMMUNO-ONCOLOGY_CD40_P25942_OID00781,IMMUNO-ONCOLOGY,CD40,P25942,OID00781,CSF,0,NA,NA,NA,0.5100676238847043,NA,0.1019083642000791
IMMUNO-ONCOLOGY_CD40_P25942_OID00781,IMMUNO-ONCOLOGY,CD40,P25942,OID00781,plasma,0,12.36157611111111,1.0240324129689475,2.7068514513739075,1.9056682901214326,2.0640549309466394,0.1019083642000791
IMMUNO-ONCOLOGY_CD40-L_P29965_OID00756,IMMUNO-ONCOLOGY,CD40-L,P29965,OID00756,CSF,74.46808510638297,NA,NA,NA,NA,NA,NA
IMMUNO-ONCOLOGY_CD40-L_P29965_OID00756,IMMUNO-ONCOLOGY,CD40-L,P29965,OID00756,plasma,0,8.059335833333334,2.234450326596036,11.063267525700388,18.470246852365683,8.33433403953283,NA
IMMUNO-ONCOLOGY_CD5_P06127_OID00812,IMMUNO-ONCOLOGY,CD5,P06127,OID00812,plasma,0,5.515673888888889,1.982073368030302,1.6689102371884328,4.63488808286237,3.405800638761355,0.0570231214242004
IMMUNO-ONCOLOGY_CD5_P06127_OID00812,IMMUNO-ONCOLOGY,CD5,P06127,OID00812,CSF,0,NA,NA,NA,16.61777812142714,NA,0.0570231214242004
IMMUNO-ONCOLOGY_CD70_P32970_OID00808,IMMUNO-ONCOLOGY,CD70,P32970,OID00808,CSF,89.36170212765957,NA,NA,NA,NA,NA,NA
IMMUNO-ONCOLOGY_CD70_P32970_OID00808,IMMUNO-ONCOLOGY,CD70,P32970,OID00808,plasma,0,3.697738333333333,1.8103534814889504,2.9433382673221162,3.680631003426183,4.551334044075651,NA
IMMUNO-ONCOLOGY_CD83_Q01151_OID00841,IMMUNO-ONCOLOGY,CD83,Q01151,OID00841,plasma,0,3.4678358333333335,3.9194309452871825,4.087058727339422,4.841799066848021,5.135411642191375,0.18536825519089747
IMMUNO-ONCOLOGY_CD83_Q01151_OID00841,IMMUNO-ONCOLOGY,CD83,Q01151,OID00841,CSF,0,NA,NA,NA,2.065575323732101,NA,0.18536825519089747
IMMUNO-ONCOLOGY_CD8A_P01732_OID00772,IMMUNO-ONCOLOGY,CD8A,P01732,OID00772,plasma,0,10.375938055555556,0.714248940100721,2.1954732884704042,2.152759117003074,2.355251474239846,0.14830819526543948
IMMUNO-ONCOLOGY_CD8A_P01732_OID00772,IMMUNO-ONCOLOGY,CD8A,P01732,OID00772,CSF,0,NA,NA,NA,5.139715701721728,NA,0.14830819526543948
IMMUNO-ONCOLOGY_CRTAM_O95727_OID00766,IMMUNO-ONCOLOGY,CRTAM,O95727,OID00766,plasma,0,5.6817075,1.6799500700248327,2.676338020024059,3.3414274105352164,3.3276507706963243,NA
IMMUNO-ONCOLOGY_CRTAM_O95727_OID00766,IMMUNO-ONCOLOGY,CRTAM,O95727,OID00766,CSF,25.53191489361702,NA,NA,NA,18.912995235180805,NA,NA
IMMUNO-ONCOLOGY_CSF-1_P09603_OID00843,IMMUNO-ONCOLOGY,CSF-1,P09603,OID00843,plasma,0,8.729698888888889,0.7744701611423837,0.9391134523043704,1.2809898290291835,1.1138225190890236,0.4741121324082428
IMMUNO-ONCOLOGY_CSF-1_P09603_OID00843,IMMUNO-ONCOLOGY,CSF-1,P09603,OID00843,CSF,0,NA,NA,NA,0.9806860593807932,NA,0.4741121324082428
IMMUNO-ONCOLOGY_CX3CL1_P78423_OID00806,IMMUNO-ONCOLOGY,CX3CL1,P78423,OID00806,plasma,0,6.6294152777777775,1.1869761031195172,1.2571846814401746,2.46263797528941,2.1885252449333428,0.6896672509503465
IMMUNO-ONCOLOGY_CX3CL1_P78423_OID00806,IMMUNO-ONCOLOGY,CX3CL1,P78423,OID00806,CSF,0,NA,NA,NA,4.139658546173783,NA,0.6896672509503465
IMMUNO-ONCOLOGY_CXCL1_P09341_OID00786,IMMUNO-ONCOLOGY,CXCL1,P09341,OID00786,CSF,0,NA,NA,NA,3.3184771462131697,NA,-0.10082807148834622
IMMUNO-ONCOLOGY_CXCL1_P09341_OID00786,IMMUNO-ONCOLOGY,CXCL1,P09341,OID00786,plasma,0,11.287913333333334,0.7915072193080401,3.742720220697261,7.415070654508843,4.853502498047022,-0.10082807148834622
IMMUNO-ONCOLOGY_CXCL10_P02778_OID00807,IMMUNO-ONCOLOGY,CXCL10,P02778,OID00807,CSF,0,NA,NA,NA,4.883208864481149,NA,0.5145254253344214
IMMUNO-ONCOLOGY_CXCL10_P02778_OID00807,IMMUNO-ONCOLOGY,CXCL10,P02778,OID00807,plasma,0,8.19232388888889,1.2243624316534916,3.1130613117307893,4.751933343183223,5.419350262665072,0.5145254253344214
IMMUNO-ONCOLOGY_CXCL11_O14625_OID00767,IMMUNO-ONCOLOGY,CXCL11,O14625,OID00767,CSF,0,NA,NA,NA,17.140773274874668,NA,0.43882846167949296
IMMUNO-ONCOLOGY_CXCL11_O14625_OID00767,IMMUNO-ONCOLOGY,CXCL11,O14625,OID00767,plasma,0,7.332405,1.6490520495795322,4.06361684621696,5.109578260161111,6.193491227660586,0.43882846167949296
IMMUNO-ONCOLOGY_CXCL12_P48061_OID00824,IMMUNO-ONCOLOGY,CXCL12,P48061,OID00824,CSF,100,NA,NA,NA,NA,NA,NA
IMMUNO-ONCOLOGY_CXCL12_P48061_OID00824,IMMUNO-ONCOLOGY,CXCL12,P48061,OID00824,plasma,1.7857142857142856,2.2992695833333334,5.565608208406274,13.02291966778365,19.91161477404016,9.28958944337665,NA
IMMUNO-ONCOLOGY_CXCL13_O43927_OID00830,IMMUNO-ONCOLOGY,CXCL13,O43927,OID00830,CSF,0,NA,NA,NA,13.917706565986345,NA,0.20942715109366353
IMMUNO-ONCOLOGY_CXCL13_O43927_OID00830,IMMUNO-ONCOLOGY,CXCL13,O43927,OID00830,plasma,0,9.161806666666667,1.00795897777491,1.5507200754622295,3.0864673427576217,3.3733807545899652,0.20942715109366353
IMMUNO-ONCOLOGY_CXCL5_P42830_OID00801,IMMUNO-ONCOLOGY,CXCL5,P42830,OID00801,plasma,0,12.865578888888889,0.9280629688057659,5.023880292799777,7.496535015525014,6.207110777014169,-0.16269668255833386
IMMUNO-ONCOLOGY_CXCL5_P42830_OID00801,IMMUNO-ONCOLOGY,CXCL5,P42830,OID00801,CSF,0,NA,NA,NA,9.36847299044652,NA,-0.16269668255833386
IMMUNO-ONCOLOGY_CXCL9_Q07325_OID00771,IMMUNO-ONCOLOGY,CXCL9,Q07325,OID00771,CSF,0,NA,NA,NA,6.213650008812478,NA,0.8284870427920237
IMMUNO-ONCOLOGY_CXCL9_Q07325_OID00771,IMMUNO-ONCOLOGY,CXCL9,Q07325,OID00771,plasma,0,8.276989166666667,0.9589140955830944,3.0804703038729007,3.5608464861818825,4.522557981818757,0.8284870427920237
IMMUNO-ONCOLOGY_DCN_P07585_OID00817,IMMUNO-ONCOLOGY,DCN,P07585,OID00817,plasma,0,5.228394444444445,1.3020082706998695,1.5599330938198392,2.2386815742877775,1.6080524373391272,0.18636895377415408
IMMUNO-ONCOLOGY_DCN_P07585_OID00817,IMMUNO-ONCOLOGY,DCN,P07585,OID00817,CSF,0,NA,NA,NA,1.4051255648371985,NA,0.18636895377415408
IMMUNO-ONCOLOGY_EGF_P01133_OID00759,IMMUNO-ONCOLOGY,EGF,P01133,OID00759,CSF,72.3404255319149,NA,NA,NA,NA,NA,NA
IMMUNO-ONCOLOGY_EGF_P01133_OID00759,IMMUNO-ONCOLOGY,EGF,P01133,OID00759,plasma,0,9.577544166666668,1.637569462908865,8.828998985751468,18.169397055510956,6.973624769968323,NA
IMMUNO-ONCOLOGY_FASLG_P48023_OID00792,IMMUNO-ONCOLOGY,FASLG,P48023,OID00792,plasma,0,7.007870277777778,1.485855426667148,1.808522777319554,2.2598360298157765,1.9335123404337822,0.026759902872677436
IMMUNO-ONCOLOGY_FASLG_P48023_OID00792,IMMUNO-ONCOLOGY,FASLG,P48023,OID00792,CSF,0,NA,NA,NA,3.5819429904594617,NA,0.026759902872677436
IMMUNO-ONCOLOGY_FGF2_P09038_OID00770,IMMUNO-ONCOLOGY,FGF2,P09038,OID00770,plasma,11.30952380952381,3.2075988888888887,3.5418748878784823,13.554156718322844,81.57967736045858,16.68455778253693,NA
IMMUNO-ONCOLOGY_FGF2_P09038_OID00770,IMMUNO-ONCOLOGY,FGF2,P09038,OID00770,CSF,95.74468085106383,NA,NA,NA,NA,NA,NA
IMMUNO-ONCOLOGY_Gal-1_P09382_OID00798,IMMUNO-ONCOLOGY,Gal-1,P09382,OID00798,plasma,0,7.288966666666667,0.7973486592470133,1.1195500738046293,2.065632264620317,1.3372040668659095,0.06694554348137252
IMMUNO-ONCOLOGY_Gal-1_P09382_OID00798,IMMUNO-ONCOLOGY,Gal-1,P09382,OID00798,CSF,0,NA,NA,NA,3.301035470685013,NA,0.06694554348137252
IMMUNO-ONCOLOGY_Gal-9_O00182_OID00779,IMMUNO-ONCOLOGY,Gal-9,O00182,OID00779,plasma,0,8.727161666666667,0.5046957456919899,1.1100504027422964,1.371645335852676,1.2327687663706042,0.4553497747932263
IMMUNO-ONCOLOGY_Gal-9_O00182_OID00779,IMMUNO-ONCOLOGY,Gal-9,O00182,OID00779,CSF,0,NA,NA,NA,1.2835060115928023,NA,0.4553497747932263
IMMUNO-ONCOLOGY_GZMA_P12544_OID00804,IMMUNO-ONCOLOGY,GZMA,P12544,OID00804,plasma,0,6.154665277777777,1.2273286123847287,2.0000308810000273,3.0476334242451397,3.1215000495756025,0.2635563757104295
IMMUNO-ONCOLOGY_GZMA_P12544_OID00804,IMMUNO-ONCOLOGY,GZMA,P12544,OID00804,CSF,0,NA,NA,NA,3.184963878848381,NA,0.2635563757104295
IMMUNO-ONCOLOGY_GZMB_P10144_OID00840,IMMUNO-ONCOLOGY,GZMB,P10144,OID00840,plasma,0,4.524863888888889,2.9267294671538755,3.5710690211887446,11.602429826906105,10.284905536423098,0.3005614810987443
IMMUNO-ONCOLOGY_GZMB_P10144_OID00840,IMMUNO-ONCOLOGY,GZMB,P10144,OID00840,CSF,0,NA,NA,NA,36.575747997282406,NA,0.3005614810987443
IMMUNO-ONCOLOGY_GZMH_P20718_OID00783,IMMUNO-ONCOLOGY,GZMH,P20718,OID00783,CSF,68.08510638297872,NA,NA,NA,27.745257655309665,NA,NA
IMMUNO-ONCOLOGY_GZMH_P20718_OID00783,IMMUNO-ONCOLOGY,GZMH,P20718,OID00783,plasma,0,5.933564722222222,1.5268981076529542,1.6573505701350215,14.74638748236536,7.173451154201974,NA
IMMUNO-ONCOLOGY_HGF_P14210_OID00803,IMMUNO-ONCOLOGY,HGF,P14210,OID00803,plasma,0,8.817870833333334,1.0437004889436772,1.6526362925956235,2.298985929780804,2.4472918006177125,0.4355379009518063
IMMUNO-ONCOLOGY_HGF_P14210_OID00803,IMMUNO-ONCOLOGY,HGF,P14210,OID00803,CSF,0,NA,NA,NA,1.095543709368017,NA,0.4355379009518063
IMMUNO-ONCOLOGY_HO-1_P09601_OID00805,IMMUNO-ONCOLOGY,HO-1,P09601,OID00805,plasma,0,12.457691944444445,0.761041013931044,0.6259722517977,1.4101226237759625,1.4193480649170018,0.22551272065650954
IMMUNO-ONCOLOGY_HO-1_P09601_OID00805,IMMUNO-ONCOLOGY,HO-1,P09601,OID00805,CSF,0,NA,NA,NA,6.775299777684981,NA,0.22551272065650954
IMMUNO-ONCOLOGY_ICOSLG_O75144_OID00828,IMMUNO-ONCOLOGY,ICOSLG,O75144,OID00828,CSF,0,NA,NA,NA,1.039702776468157,NA,0.30680433562875437
IMMUNO-ONCOLOGY_ICOSLG_O75144_OID00828,IMMUNO-ONCOLOGY,ICOSLG,O75144,OID00828,plasma,0,6.173584722222222,1.2011073643509715,1.123490838531094,1.7654530945585316,1.7623910736043342,0.30680433562875437
IMMUNO-ONCOLOGY_IFN-beta_P01574_OID00774,IMMUNO-ONCOLOGY,IFN-beta,P01574,OID00774,plasma,82.87037037037037,NA,NA,NA,NA,NA,NA
IMMUNO-ONCOLOGY_IFN-gamma_P01579_OID00825,IMMUNO-ONCOLOGY,IFN-gamma,P01579,OID00825,plasma,87.5,NA,NA,NA,NA,NA,NA
IMMUNO-ONCOLOGY_IFN-gamma_P01579_OID05552,IMMUNO-ONCOLOGY,IFN-gamma,P01579,OID05552,CSF,4.25531914893617,NA,NA,NA,NA,NA,NA
IMMUNO-ONCOLOGY_IFN-gamma_P01579_OID05552,IMMUNO-ONCOLOGY,IFN-gamma,P01579,OID05552,plasma,0,NA,NA,NA,NA,NA,NA
IMMUNO-ONCOLOGY_IL-1 alpha_P01583_OID00757,IMMUNO-ONCOLOGY,IL-1 alpha,P01583,OID00757,CSF,97.87234042553192,NA,NA,NA,NA,NA,NA
IMMUNO-ONCOLOGY_IL-1 alpha_P01583_OID00757,IMMUNO-ONCOLOGY,IL-1 alpha,P01583,OID00757,plasma,99.60317460317461,NA,NA,NA,NA,NA,NA
IMMUNO-ONCOLOGY_IL-21_Q9HBE4_OID00834,IMMUNO-ONCOLOGY,IL-21,Q9HBE4,OID00834,plasma,97.91666666666666,NA,NA,NA,NA,NA,NA
"IMMUNO-ONCOLOGY_IL-35_Q14213,P29459_OID00797",IMMUNO-ONCOLOGY,IL-35,"Q14213,P29459",OID00797,plasma,97.68518518518519,NA,NA,NA,NA,NA,NA
IMMUNO-ONCOLOGY_IL10_P22301_OID00809,IMMUNO-ONCOLOGY,IL10,P22301,OID00809,CSF,89.36170212765957,NA,NA,NA,NA,NA,NA
IMMUNO-ONCOLOGY_IL10_P22301_OID00809,IMMUNO-ONCOLOGY,IL10,P22301,OID00809,plasma,0,4.051770277777778,3.93675479794861,2.95328605745765,8.477980607023234,5.807405750820269,NA
"IMMUNO-ONCOLOGY_IL12_P29459,P29460_OID00842",IMMUNO-ONCOLOGY,IL12,"P29459,P29460",OID00842,plasma,0,7.270878333333333,1.5233108830078466,3.375556517454434,3.2320726279584244,4.069671849774617,0.10601687041506982
"IMMUNO-ONCOLOGY_IL12_P29459,P29460_OID00842",IMMUNO-ONCOLOGY,IL12,"P29459,P29460",OID00842,CSF,0,NA,NA,NA,8.341153458241388,NA,0.10601687041506982
IMMUNO-ONCOLOGY_IL12RB1_P42701_OID00835,IMMUNO-ONCOLOGY,IL12RB1,P42701,OID00835,CSF,21.27659574468085,NA,NA,NA,48.85070481560628,NA,NA
IMMUNO-ONCOLOGY_IL12RB1_P42701_OID00835,IMMUNO-ONCOLOGY,IL12RB1,P42701,OID00835,plasma,0,2.7192427777777777,3.6271457150254034,2.493529488844028,11.855264135943088,6.599205341295931,NA
IMMUNO-ONCOLOGY_IL13_P35225_OID00836,IMMUNO-ONCOLOGY,IL13,P35225,OID00836,CSF,100,NA,NA,NA,NA,NA,NA
IMMUNO-ONCOLOGY_IL13_P35225_OID00836,IMMUNO-ONCOLOGY,IL13,P35225,OID00836,plasma,90.47619047619048,NA,NA,NA,NA,NA,NA
IMMUNO-ONCOLOGY_IL15_P40933_OID05551,IMMUNO-ONCOLOGY,IL15,P40933,OID05551,CSF,0,NA,NA,NA,NA,NA,NA
IMMUNO-ONCOLOGY_IL15_P40933_OID05551,IMMUNO-ONCOLOGY,IL15,P40933,OID05551,plasma,0,NA,NA,NA,NA,NA,NA
IMMUNO-ONCOLOGY_IL18_Q14116_OID00782,IMMUNO-ONCOLOGY,IL18,Q14116,OID00782,plasma,0,9.314558055555556,0.98075466164688,1.9102415619110849,2.51155798964353,2.4954134635399545,0.31017513833701954
IMMUNO-ONCOLOGY_IL18_Q14116_OID00782,IMMUNO-ONCOLOGY,IL18,Q14116,OID00782,CSF,0,NA,NA,NA,8.834664149018106,NA,0.31017513833701954
IMMUNO-ONCOLOGY_IL2_P60568_OID00778,IMMUNO-ONCOLOGY,IL2,P60568,OID00778,CSF,100,NA,NA,NA,NA,NA,NA
IMMUNO-ONCOLOGY_IL2_P60568_OID00778,IMMUNO-ONCOLOGY,IL2,P60568,OID00778,plasma,91.86507936507937,NA,NA,NA,NA,NA,NA
IMMUNO-ONCOLOGY_IL33_O95760_OID00788,IMMUNO-ONCOLOGY,IL33,O95760,OID00788,CSF,78.72340425531915,NA,NA,NA,NA,NA,NA
IMMUNO-ONCOLOGY_IL33_O95760_OID00788,IMMUNO-ONCOLOGY,IL33,O95760,OID00788,plasma,45.43650793650794,NA,NA,NA,NA,NA,NA
IMMUNO-ONCOLOGY_IL4_P05112_OID00833,IMMUNO-ONCOLOGY,IL4,P05112,OID00833,CSF,57.446808510638306,NA,NA,NA,NA,NA,NA
IMMUNO-ONCOLOGY_IL4_P05112_OID00833,IMMUNO-ONCOLOGY,IL4,P05112,OID00833,plasma,73.21428571428571,NA,NA,NA,NA,NA,NA
IMMUNO-ONCOLOGY_IL5_P05113_OID00802,IMMUNO-ONCOLOGY,IL5,P05113,OID00802,CSF,97.87234042553192,NA,NA,NA,NA,NA,NA
IMMUNO-ONCOLOGY_IL5_P05113_OID00802,IMMUNO-ONCOLOGY,IL5,P05113,OID00802,plasma,69.04761904761905,NA,NA,NA,NA,NA,NA
IMMUNO-ONCOLOGY_IL6_P05231_OID00763,IMMUNO-ONCOLOGY,IL6,P05231,OID00763,plasma,0.1984126984126984,3.8949966666666667,2.065638078439275,3.735876107389295,14.3147740192712,8.574480899737438,0.083832520362025445
IMMUNO-ONCOLOGY_IL6_P05231_OID00763,IMMUNO-ONCOLOGY,IL6,P05231,OID00763,CSF,0,NA,NA,NA,5.839828126360202,NA,0.083832520362025445
IMMUNO-ONCOLOGY_IL7_P13232_OID00761,IMMUNO-ONCOLOGY,IL7,P13232,OID00761,CSF,0,NA,NA,NA,5.3894742172684404,NA,-0.09339294327231487
IMMUNO-ONCOLOGY_IL7_P13232_OID00761,IMMUNO-ONCOLOGY,IL7,P13232,OID00761,plasma,0,6.1153297222222225,2.52564274847233,6.949895670322056,12.579369224727978,8.259059595641238,-0.09339294327231487
IMMUNO-ONCOLOGY_IL8_P10145_OID00752,IMMUNO-ONCOLOGY,IL8,P10145,OID00752,plasma,0,5.7357072222222225,1.6407178837225052,3.7500156612305324,6.614298625489547,5.343178962749728,0.18639606794567445
IMMUNO-ONCOLOGY_IL8_P10145_OID00752,IMMUNO-ONCOLOGY,IL8,P10145,OID00752,CSF,0,NA,NA,NA,1.3297286587954376,NA,0.18639606794567445
IMMUNO-ONCOLOGY_KIR3DL1_P43629_OID05550,IMMUNO-ONCOLOGY,KIR3DL1,P43629,OID05550,CSF,100,NA,NA,NA,NA,NA,NA
IMMUNO-ONCOLOGY_KIR3DL1_P43629_OID05550,IMMUNO-ONCOLOGY,KIR3DL1,P43629,OID05550,plasma,6.944444444444445,NA,NA,NA,NA,NA,NA
IMMUNO-ONCOLOGY_KLRD1_Q13241_OID00839,IMMUNO-ONCOLOGY,KLRD1,Q13241,OID00839,plasma,0,6.803177222222223,1.0096035714055698,2.0621717702511346,2.848569167595905,2.7374546863734235,0.18333208669299222
IMMUNO-ONCOLOGY_KLRD1_Q13241_OID00839,IMMUNO-ONCOLOGY,KLRD1,Q13241,OID00839,CSF,0,NA,NA,NA,13.20471914254069,NA,0.18333208669299222
IMMUNO-ONCOLOGY_LAG3_P18627_OID05553,IMMUNO-ONCOLOGY,LAG3,P18627,OID05553,plasma,0,NA,NA,NA,NA,NA,NA
IMMUNO-ONCOLOGY_LAG3_P18627_OID05553,IMMUNO-ONCOLOGY,LAG3,P18627,OID05553,CSF,89.36170212765957,NA,NA,NA,NA,NA,NA
IMMUNO-ONCOLOGY_LAMP3_Q9UQV4_OID00826,IMMUNO-ONCOLOGY,LAMP3,Q9UQV4,OID00826,plasma,0,5.252349722222222,1.548775305177144,4.697484259443673,5.7252899323122595,5.543224926694151,NA
IMMUNO-ONCOLOGY_LAMP3_Q9UQV4_OID00826,IMMUNO-ONCOLOGY,LAMP3,Q9UQV4,OID00826,CSF,63.829787234042556,NA,NA,NA,733.3850153772995,NA,NA
IMMUNO-ONCOLOGY_LAP TGF-beta-1_P01137_OID00785,IMMUNO-ONCOLOGY,LAP TGF-beta-1,P01137,OID00785,plasma,0,2.5867925,4.775735663040624,12.454403313956245,3.3764622557132924,9.613362952034006,0.1772845235605431
IMMUNO-ONCOLOGY_LAP TGF-beta-1_P01137_OID00785,IMMUNO-ONCOLOGY,LAP TGF-beta-1,P01137,OID00785,CSF,0,NA,NA,NA,2.3257532391389044,NA,0.1772845235605431
IMMUNO-ONCOLOGY_MCP-1_P13500_OID00765,IMMUNO-ONCOLOGY,MCP-1,P13500,OID00765,CSF,0,NA,NA,NA,0.6824325068596022,NA,0.6081699277232057
IMMUNO-ONCOLOGY_MCP-1_P13500_OID00765,IMMUNO-ONCOLOGY,MCP-1,P13500,OID00765,plasma,0,10.830215833333334,0.7956486504172995,1.2410026931922777,2.5542565706672646,2.4141329850050126,0.6081699277232057
IMMUNO-ONCOLOGY_MCP-2_P80075_OID00795,IMMUNO-ONCOLOGY,MCP-2,P80075,OID00795,CSF,0,NA,NA,NA,7.357204788326041,NA,0.45900131564512486
IMMUNO-ONCOLOGY_MCP-2_P80075_OID00795,IMMUNO-ONCOLOGY,MCP-2,P80075,OID00795,plasma,0,8.169283333333334,1.320996508055966,3.0278991174307324,4.507838189644389,4.12501639599547,0.45900131564512486
IMMUNO-ONCOLOGY_MCP-3_P80098_OID00755,IMMUNO-ONCOLOGY,MCP-3,P80098,OID00755,CSF,93.61702127659575,NA,NA,NA,NA,NA,NA
IMMUNO-ONCOLOGY_MCP-3_P80098_OID00755,IMMUNO-ONCOLOGY,MCP-3,P80098,OID00755,plasma,0,2.4629455555555557,4.381002746487377,9.241132830401247,19.9654497341771,12.43492518569783,NA
IMMUNO-ONCOLOGY_MCP-4_Q99616_OID00768,IMMUNO-ONCOLOGY,MCP-4,Q99616,OID00768,CSF,0,NA,NA,NA,24.111327547688653,NA,0.022373512330123416
IMMUNO-ONCOLOGY_MCP-4_Q99616_OID00768,IMMUNO-ONCOLOGY,MCP-4,Q99616,OID00768,plasma,0,8.705422777777779,1.3718178077242422,3.5104420571180825,2.852494465018425,4.536930861188651,0.022373512330123416
"IMMUNO-ONCOLOGY_MIC-A/B_Q29983,Q29980_OID00820",IMMUNO-ONCOLOGY,MIC-A/B,"Q29983,Q29980",OID00820,plasma,0.3968253968253968,5.248631111111111,1.599007825102655,2.5304548619640697,3.6811548168182524,2.9950346770374248,0.9354968776078214
"IMMUNO-ONCOLOGY_MIC-A/B_Q29983,Q29980_OID00820",IMMUNO-ONCOLOGY,MIC-A/B,"Q29983,Q29980",OID00820,CSF,4.25531914893617,NA,NA,NA,4.693087826232061,NA,0.9354968776078214
IMMUNO-ONCOLOGY_MMP12_P39900_OID00829,IMMUNO-ONCOLOGY,MMP12,P39900,OID00829,plasma,0,5.491630833333334,1.206187361925559,2.872709048839055,3.4207383946127234,4.858889212159219,0.7036427998173257
IMMUNO-ONCOLOGY_MMP12_P39900_OID00829,IMMUNO-ONCOLOGY,MMP12,P39900,OID00829,CSF,0,NA,NA,NA,6.993486579452065,NA,0.7036427998173257
IMMUNO-ONCOLOGY_MMP7_P09237_OID00814,IMMUNO-ONCOLOGY,MMP7,P09237,OID00814,plasma,0,8.610034166666667,0.8331114074576645,0.9422054147222095,1.458274665594682,1.8370200402359327,0.08021653278649166
IMMUNO-ONCOLOGY_MMP7_P09237_OID00814,IMMUNO-ONCOLOGY,MMP7,P09237,OID00814,CSF,0,NA,NA,NA,1.9154539253706542,NA,0.08021653278649166
IMMUNO-ONCOLOGY_MUC-16_Q8WXI7_OID05549,IMMUNO-ONCOLOGY,MUC-16,Q8WXI7,OID05549,CSF,100,NA,NA,NA,NA,NA,NA
IMMUNO-ONCOLOGY_MUC-16_Q8WXI7_OID05549,IMMUNO-ONCOLOGY,MUC-16,Q8WXI7,OID05549,plasma,0,NA,NA,NA,NA,NA,NA
IMMUNO-ONCOLOGY_NCR1_O76036_OID00816,IMMUNO-ONCOLOGY,NCR1,O76036,OID00816,CSF,93.61702127659575,NA,NA,NA,NA,NA,NA
IMMUNO-ONCOLOGY_NCR1_O76036_OID00816,IMMUNO-ONCOLOGY,NCR1,O76036,OID00816,plasma,0,4.0607372222222224,2.6326961896148635,2.457198633035962,4.396831512897151,4.355293668522512,NA
IMMUNO-ONCOLOGY_NOS3_P29474_OID00777,IMMUNO-ONCOLOGY,NOS3,P29474,OID00777,plasma,0.7936507936507936,2.0974433333333335,10.760536543838892,10.595197301589163,14.080181549099368,14.2305863181239,NA
IMMUNO-ONCOLOGY_NOS3_P29474_OID00777,IMMUNO-ONCOLOGY,NOS3,P29474,OID00777,CSF,97.87234042553192,NA,NA,NA,NA,NA,NA
IMMUNO-ONCOLOGY_PD-L1_Q9NZQ7_OID00799,IMMUNO-ONCOLOGY,PD-L1,Q9NZQ7,OID00799,CSF,0,NA,NA,NA,1.8282206852359992,NA,0.1737314722655311
IMMUNO-ONCOLOGY_PD-L1_Q9NZQ7_OID00799,IMMUNO-ONCOLOGY,PD-L1,Q9NZQ7,OID00799,plasma,0,5.735719444444444,1.6931516202111705,2.1240249222227963,4.08525946916451,3.2440018768190018,0.1737314722655311
IMMUNO-ONCOLOGY_PD-L2_Q9BQ51_OID00831,IMMUNO-ONCOLOGY,PD-L2,Q9BQ51,OID00831,CSF,55.319148936170215,NA,NA,NA,304.1437157444819,NA,NA
IMMUNO-ONCOLOGY_PD-L2_Q9BQ51_OID00831,IMMUNO-ONCOLOGY,PD-L2,Q9BQ51,OID00831,plasma,0,3.1107477777777777,2.446752979571045,2.759225895603214,6.374018779363922,3.4318073632922035,NA
